-5.6;9;-nan;-nan;-nan;1;10001;0.999628;3.00041;3.10751e-07;1;15;0.994865;3.00467;4.90393e-05;1;56;56
0.5;3.9;-nan;-nan;-nan;1;10001;1.00048;2.99955;4.398e-07;1;27;0.996582;3.00615;7.94506e-05;1;39;39
5.4;8.6;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;1.00442;3.00563;0.000455025;1;54;54
-3.1;-1.8;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.995319;2.99452;0.000465001;1;53;53
4.2;-3.6;-nan;-nan;-nan;1;10001;0.999527;3.00044;4.23114e-07;1;39;1.00283;2.99416;7.8211e-05;1;55;55
9.7;0.7;-nan;-nan;-nan;1;10001;1.00076;2.99928;1.09309e-06;1;22;1.00677;2.99821;0.00014822;1;56;56
5.5;-9.6;-nan;-nan;-nan;1;10001;0.999689;3.00035;2.26245e-07;1;26;1.00239;2.99332;0.000124119;1;59;59
4.8;-8.9;-nan;-nan;-nan;1;10001;1.00043;2.99958;3.59247e-07;1;23;1.00201;2.99369;0.000117663;1;59;59
-7.8;-7.2;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.995334;2.99459;0.000457022;1;59;59
-0.1;4.3;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.99549;3.00533;5.14317e-05;1;43;43
4.6;6.8;-nan;-nan;-nan;1;10001;0.999382;3.00071;9.11038e-07;1;16;1.00467;3.00493;0.000414867;1;52;52
4;-7.8;-nan;-nan;-nan;1;10001;1.00042;2.99962;3.24048e-07;1;23;1.00181;2.99349;0.000133973;1;58;58
1.1;-9;-nan;-nan;-nan;1;10001;1.00067;2.99939;8.3762e-07;1;42;1.00006;2.99277;0.000257943;1;58;58
-9.5;-9.9;-nan;-nan;-nan;1;10001;1.00057;2.99946;6.28006e-07;1;43;0.995688;2.9947;0.000415947;1;61;61
-3.9;3;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.992775;3;0.000260972;1;51;51
-2.2;0.5;-nan;-nan;-nan;1;10001;nan;nan;nan;1;10001;0.994639;2.99581;0.000411109;1;50;50
